SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
56,Bitcoin,BTC,6/23/2013 23:59,108.80000305175781,106.23400115966797,108.19999694824219,107.5999984741211,0,1218626490
57,Bitcoin,BTC,6/24/2013 23:59,108.33399963378906,100.9800033569336,107.9000015258789,102.73699951171875,0,1163935726
58,Bitcoin,BTC,6/25/2013 23:59,106.47000122070312,101.01000213623047,102.08999633789062,103.94999694824219,0,1178086140
59,Bitcoin,BTC,6/26/2013 23:59,105.48899841308594,102.79199981689453,103.3290023803711,104,0,1179105200
60,Bitcoin,BTC,6/27/2013 23:59,104,101.0999984741211,104,101.43699645996094,0,1150468023
61,Bitcoin,BTC,6/28/2013 23:59,101.73699951171875,92.33300018310547,101.73699951171875,94.64920043945312,0,1073887457
62,Bitcoin,BTC,6/29/2013 23:59,99.98999786376953,93,94.66000366210938,94.99400329589844,0,1078198524
63,Bitcoin,BTC,6/30/2013 23:59,98.12229919433594,94.22229766845703,94.99900055,96.61399841308594,0,1096957771
64,Bitcoin,BTC,7/1/2013 23:59,97.66490173339844,86.29720306396484,97.51000213623047,88.05000305175781,0,1000065296
65,Bitcoin,BTC,7/2/2013 23:59,92.30000305175781,87.51000213623047,88.05000305175781,90.13400268554688,0,1024082228
66,Bitcoin,BTC,7/3/2013 23:59,90.98120117,76.97920227050781,90.40499877929688,77.52999877929688,0,881233115.5
67,Bitcoin,BTC,7/4/2013 23:59,83.10500336,72,78.88999938964844,80.52580261230469,0,915618608.9
68,Bitcoin,BTC,7/5/2013 23:59,80,65.52600098,79.98999786376953,68.43099975585938,0,778411178.9
69,Bitcoin,BTC,7/6/2013 23:59,75,66.81999969482422,68.50499725341797,70.27729797363281,0,799741618.5
70,Bitcoin,BTC,7/7/2013 23:59,74.56109619140625,66.62000274658203,68.74900055,74.56109619140625,0,848838978.9
71,Bitcoin,BTC,7/8/2013 23:59,80,72.59999847,76.5,76.51599884033203,0,871457940.1
72,Bitcoin,BTC,7/9/2013 23:59,78.30000305175781,72.51999664,76,76.69400024414062,0,873841849.3
73,Bitcoin,BTC,7/10/2013 23:59,87,76.19999694824219,76.72000122070312,86.76000213623047,0,988957719
74,Bitcoin,BTC,7/11/2013 23:59,90.27999877929688,85.07990264892578,88,88.98000336,0,1014650063
75,Bitcoin,BTC,7/12/2013 23:59,104,88.16600036621094,88.97899627685547,93.59490203857422,0,1067634684
76,Bitcoin,BTC,7/13/2013 23:59,98.25,88.06220245361328,93.98989868164062,98.13390350341797,0,1119796120
77,Bitcoin,BTC,7/14/2013 23:59,98.69999694824219,92.86000061035156,98.69999694824219,94.69129943847656,0,1080917760
78,Bitcoin,BTC,7/15/2013 23:59,101.9000015258789,93.11000061035156,93.60500336,98.40019989013672,0,1123658944
79,Bitcoin,BTC,7/16/2013 23:59,99.86229705810547,96.14160156,98.89029693603516,97.45079803466797,0,1113217032
80,Bitcoin,BTC,7/17/2013 23:59,99.97000122070312,96.18000030517578,96.70999908447266,98.5,0,1125658000
81,Bitcoin,BTC,7/18/2013 23:59,98.80000305175781,86.19999694824219,98.5,90.58000183105469,0,1035512825
82,Bitcoin,BTC,7/19/2013 23:59,95.20010375976562,87.80000305175781,90.06890106201172,92.16999816894531,0,1054083771
83,Bitcoin,BTC,7/20/2013 23:59,93.09999847,89.27110290527344,92,89.39009857177734,0,1022707665
84,Bitcoin,BTC,7/21/2013 23:59,91.94999694824219,88,89.82140350341797,90.75730133,0,1038798980
85,Bitcoin,BTC,7/22/2013 23:59,91.99800109863281,90.07540130615234,91.99800109863281,91.61000061035156,0,1048939081
86,Bitcoin,BTC,7/23/2013 23:59,96.81929779052734,91.59999847,91.59999847,95.55850219726562,0,1094484058
87,Bitcoin,BTC,7/24/2013 23:59,95.98999786376953,93,95.55850219726562,94.51000213623047,0,1082848325
88,Bitcoin,BTC,7/25/2013 23:59,97.33000183105469,93.86569977,94.50499725341797,96.90000153,0,1110587858
89,Bitcoin,BTC,7/26/2013 23:59,97.46910095214844,96,96.94999694824219,96.02020263671875,0,1100902800
90,Bitcoin,BTC,7/27/2013 23:59,96.99500274658203,93,96.02010345458984,94.11599731445312,0,1079491697
91,Bitcoin,BTC,7/28/2013 23:59,100.5770034790039,94,94.40000153,99.75599670410156,0,1144602838
92,Bitcoin,BTC,7/29/2013 23:59,102.5,98.45500183105469,98.59999847,101.19999694824219,0,1161619140
93,Bitcoin,BTC,7/30/2013 23:59,107.98999786376953,100.47000122070312,101.48899841308594,107.98999786376953,0,1240092366
94,Bitcoin,BTC,7/31/2013 23:59,111.34400177001953,103.87999725341797,107.94999694824219,106.08999633789062,0,1218777834
95,Bitcoin,BTC,8/1/2013 23:59,108,103.01100158691406,106.21299743652344,104,0,1195225200
96,Bitcoin,BTC,8/2/2013 23:59,108,101.21099853515625,104.85600280761719,104.5009994506836,0,1201487185
97,Bitcoin,BTC,8/3/2013 23:59,105.77999877929688,102.00199890136719,104.5009994506836,104.00499725341797,0,1196226508
98,Bitcoin,BTC,8/4/2013 23:59,105.94999694824219,103.52300262451172,104.94999694824219,105.14399719238281,0,1209797378
99,Bitcoin,BTC,8/5/2013 23:59,107.7699966430664,105,105.12000274658203,106.22000122070312,0,1222677176
100,Bitcoin,BTC,8/6/2013 23:59,107.38200378417969,105.55699920654297,106.72000122070312,106.75,0,1229098150
101,Bitcoin,BTC,8/7/2013 23:59,106.75,106.75,106.75,106.75,0,1229098150
102,Bitcoin,BTC,8/8/2013 23:59,106.75,101.26000213623047,106.75,103,0,1187105900
103,Bitcoin,BTC,8/9/2013 23:59,105.75,101.93499755859375,103.06999969482422,102.80000305175781,0,1185307130
104,Bitcoin,BTC,8/10/2013 23:59,103.9000015258789,102.41000366210938,102.80000305175781,103,0,1188153925
105,Bitcoin,BTC,8/11/2013 23:59,105.19000244140625,102.75499725341797,103,105,0,1211789250
106,Bitcoin,BTC,8/12/2013 23:59,108,103.5,105,106.63600158691406,0,1231248581
107,Bitcoin,BTC,8/13/2013 23:59,109.3499984741211,104.6500015258789,106.98999786376953,109,0,1259042650
108,Bitcoin,BTC,8/14/2013 23:59,114.99500274658203,108.0009994506836,109.55500030517578,112.56199645996094,0,1300656724
109,Bitcoin,BTC,8/15/2013 23:59,113.24500274658203,109,112.56199645996094,109.98999786376953,0,1271404657
110,Bitcoin,BTC,8/16/2013 23:59,112.30000305175781,108.51699829101562,109.99500274658203,108.99400329589844,0,1260352119
111,Bitcoin,BTC,8/17/2013 23:59,113.75,108.2249984741211,108.99400329589844,113.5,0,1312996375
112,Bitcoin,BTC,8/18/2013 23:59,114.68800354003906,112,112.75,113.5,0,1313544013
113,Bitcoin,BTC,8/19/2013 23:59,123.06199645996094,111.77100372314453,113.37999725341797,119,0,1377725475
114,Bitcoin,BTC,8/20/2013 23:59,123.01100158691406,117.50800323486328,119,121.20500183105469,0,1403829641
115,Bitcoin,BTC,8/21/2013 23:59,124.91400146484375,119.68199920654297,121.20999908447266,123.30000305175781,0,1428698678
116,Bitcoin,BTC,8/22/2013 23:59,123.5,120.5999984741211,123.30000305175781,121.1500015258789,0,1404437433
117,Bitcoin,BTC,8/23/2013 23:59,122,118.44400024414062,122,118.5009994506836,0,1374309422
118,Bitcoin,BTC,8/24/2013 23:59,121.38999938964844,118.0199966430664,118.51000213623047,120.04499816894531,0,1392768092
119,Bitcoin,BTC,8/25/2013 23:59,122.98699951171875,119.16999816894531,119.60299682617188,122.11100006103516,0,1417198897
120,Bitcoin,BTC,8/26/2013 23:59,122.75499725341797,119.93000030517578,122.11100006103516,120.05599975585938,0,1393847159
121,Bitcoin,BTC,8/27/2013 23:59,127.23999786376953,120.06999969482422,120.06999969482422,126.5,0,1469193138
122,Bitcoin,BTC,8/28/2013 23:59,127.31999969482422,122.62000274658203,126.4800033569336,122.62000274658203,0,1424675798
123,Bitcoin,BTC,8/29/2013 23:59,123.69999694824219,122.20999908447266,122.62000274658203,122.38999938964844,0,1422584866
124,Bitcoin,BTC,8/30/2013 23:59,135.75,120.98999786376953,122.3499984741211,133.49000549316406,0,1552288465
125,Bitcoin,BTC,8/31/2013 23:59,140.88999938964844,132.72000122070312,133.08999633789062,135.35000610351562,0,1574672051
126,Bitcoin,BTC,9/1/2013 23:59,145.80999755859375,134.80999755859375,135.13999938964844,138.33999633789062,0,1610215347
127,Bitcoin,BTC,9/2/2013 23:59,146.5,134.88999938964844,138.6300048828125,135.85000610351562,0,1581969854
128,Bitcoin,BTC,9/3/2013 23:59,138.33999633789062,133,135.61000061035156,136.77000427246094,0,1593346565
129,Bitcoin,BTC,9/4/2013 23:59,144.5,123.61000061035156,136.52999877929688,126.73999786376953,0,1477012118
130,Bitcoin,BTC,9/5/2013 23:59,131.44000244140625,121.83000183105469,126.76000213623047,126.43000030517578,0,1473965191
131,Bitcoin,BTC,9/6/2013 23:59,127.33999633789062,119.1500015258789,126.48999786376953,119.1500015258789,0,1389646450
132,Bitcoin,BTC,9/7/2013 23:59,125.94000244140625,118.45999908447266,118.88999938964844,124.1500015258789,0,1448411494
133,Bitcoin,BTC,9/8/2013 23:59,124.72000122070312,120.48999786376953,124.12999725341797,121.66000366210938,0,1419836072
134,Bitcoin,BTC,9/9/2013 23:59,129.05999755859375,119.75,121.86000061035156,127.11000061035156,0,1484085516
135,Bitcoin,BTC,9/10/2013 23:59,129.74000549316406,125.9000015258789,127.2699966430664,125.91000366210938,0,1470679164
136,Bitcoin,BTC,9/11/2013 23:59,137.8300018310547,123.2699966430664,125.88999938964844,135.25,0,1580450350
137,Bitcoin,BTC,9/12/2013 23:59,136.0800018310547,131.80999755859375,135.5500030517578,133.1300048828125,0,1556386219
138,Bitcoin,BTC,9/13/2013 23:59,137.5800018310547,132.27000427246094,132.8300018310547,134.97999572753906,0,1578699084
139,Bitcoin,BTC,9/14/2013 23:59,135.85000610351562,128.8699951171875,135.00999450683594,129.22000122070312,0,1512038756
140,Bitcoin,BTC,9/15/2013 23:59,131.44000244140625,128.25999450683594,129.39999389648438,130.3699951171875,0,1526085146
141,Bitcoin,BTC,9/16/2013 23:59,132.72000122070312,129.77000427246094,130.86000061035156,131.72000122070312,0,1542395098
142,Bitcoin,BTC,9/17/2013 23:59,132.75999450683594,124.88999938964844,131.58999633789062,131.66000366210938,0,1542278406
143,Bitcoin,BTC,9/18/2013 23:59,133.1999969482422,130.5399932861328,131.7100067138672,131.47000122070312,0,1540598328
144,Bitcoin,BTC,9/19/2013 23:59,131.77000427246094,128.4499969482422,131.3699951171875,129.64999389648438,0,1519883709
145,Bitcoin,BTC,9/20/2013 23:59,135.6199951171875,126.68000030517578,129.6999969482422,127.04000091552734,0,1489921944
146,Bitcoin,BTC,9/21/2013 23:59,128.61000061035156,126.23999786376953,126.94999694824219,127.43000030517578,0,1495101147
147,Bitcoin,BTC,9/22/2013 23:59,133.94000244140625,126.58999633789062,127.87000274658203,129.1199951171875,0,1515584736
148,Bitcoin,BTC,9/23/2013 23:59,132.72500610351562,125.66000366210938,128.97999572753906,125.94999694824219,0,1479037148
149,Bitcoin,BTC,9/24/2013 23:59,127.45999908447266,125.38999938964844,126.05000305175781,127.25,0,1494974356
150,Bitcoin,BTC,9/25/2013 23:59,129.69000244140625,127.33000183105469,127.37999725341797,128.22000122070312,0,1507033770
151,Bitcoin,BTC,9/26/2013 23:59,134.9340057373047,127.31999969482422,128.2100067138672,128.3800048828125,0,1509434269
152,Bitcoin,BTC,9/27/2013 23:59,134.74000549316406,128.49000549316406,128.94000244140625,133.77999877929688,0,1573520360
153,Bitcoin,BTC,9/28/2013 23:59,135.6300048828125,132.55999755859375,133.77000427246094,134.77999877929688,0,1585878762
154,Bitcoin,BTC,9/29/2013 23:59,140.61000061035156,134.7100067138672,134.89999389648438,137.33999633789062,0,1616584505
155,Bitcoin,BTC,9/30/2013 23:59,138.35000610351562,130.27000427246094,137.14999389648438,133,0,1566038425
156,Bitcoin,BTC,10/1/2013 23:59,134.6300048828125,131.5500030517578,132.67999267578125,132.17999267578125,0,1557001092
157,Bitcoin,BTC,10/2/2013 23:59,133.58999633789062,102.25,132.0500030517578,114.12999725341797,0,1344930746
158,Bitcoin,BTC,10/3/2013 23:59,123.62999725341797,111.81999969482422,114.44999694824219,123.62999725341797,0,1457492615
159,Bitcoin,BTC,10/4/2013 23:59,130.08999633789062,123.41000366210938,123.41000366210938,129.00999450683594,0,1521498787
160,Bitcoin,BTC,10/5/2013 23:59,130.44000244140625,128.02999877929688,128.6300048828125,128.5500030517578,0,1516777519
161,Bitcoin,BTC,10/6/2013 23:59,129.66000366210938,126.1500015258789,128.36000061035156,129,0,1522686975
162,Bitcoin,BTC,10/7/2013 23:59,130.27000427246094,126.36000061035156,129.42999267578125,126.94000244140625,0,1498859918
163,Bitcoin,BTC,10/8/2013 23:59,127.47000122070312,124.70999908447266,126.73999786376953,126,0,1488277350
164,Bitcoin,BTC,10/9/2013 23:59,131.75,125.58000183105469,125.8499984741211,130.69000244140625,0,1544249376
165,Bitcoin,BTC,10/10/2013 23:59,131.5,129.25999450683594,130.6699981689453,130.58999633789062,0,1543701125
166,Bitcoin,BTC,10/11/2013 23:59,131.80999755859375,129.63999938964844,130.75,130.89999389648438,0,1547971040
167,Bitcoin,BTC,10/12/2013 23:59,135.66000366210938,130.55999755859375,130.89999389648438,135.19000244140625,0,1599426131
168,Bitcoin,BTC,10/13/2013 23:59,138.66000366210938,134.5500030517578,135.19000244140625,138.1300048828125,0,1634968839
169,Bitcoin,BTC,10/14/2013 23:59,144.1199951171875,138.89999389648438,139.27000427246094,140.52000427246094,0,1664129178
170,Bitcoin,BTC,10/15/2013 23:59,145.38999938964844,139.1300048828125,140.77000427246094,145.24000549316406,0,1720981439
171,Bitcoin,BTC,10/16/2013 23:59,152.22999572753906,142.42999267578125,145.64999389648438,142.5500030517578,0,1689851848
172,Bitcoin,BTC,10/17/2013 23:59,147.4199981689453,142.41000366210938,142.41000366210938,146.25,0,1734327563
173,Bitcoin,BTC,10/18/2013 23:59,155.9600067138672,145.57000732421875,146.3699951171875,155.9600067138672,0,1850219763
174,Bitcoin,BTC,10/19/2013 23:59,177.47999572753906,155.6999969482422,155.91000366210938,172.4199981689453,0,2046457291
175,Bitcoin,BTC,10/20/2013 23:59,174.91000366210938,168.9499969482422,171.66000366210938,174.61000061035156,0,2073319140
176,Bitcoin,BTC,10/21/2013 23:59,184.82000732421875,174.8000030517578,174.8000030517578,182.2100067138672,0,2164518143
177,Bitcoin,BTC,10/22/2013 23:59,196.27000427246094,182.64999389648438,182.64999389648438,193.75999450683594,0,2302910260
178,Bitcoin,BTC,10/23/2013 23:59,213.6199951171875,192.3800048828125,193.36000061035156,213.6199951171875,0,2540139399
179,Bitcoin,BTC,10/24/2013 23:59,217.4199981689453,168.52000427246094,214.3000030517578,198.22999572753906,0,2358198593
180,Bitcoin,BTC,10/25/2013 23:59,198.8699951171875,168.5,197.69000244140625,186.69000244140625,0,2222012384
181,Bitcoin,BTC,10/26/2013 23:59,188.41000366210938,175.75,187.4499969482422,177.32000732421875,0,2111296044
182,Bitcoin,BTC,10/27/2013 23:59,196.44000244140625,176.60000610351562,176.60000610351562,196.44000244140625,0,2339831217
183,Bitcoin,BTC,10/28/2013 23:59,198.6199951171875,192.05999755859375,196.2100067138672,198.5500030517578,0,2365837416
184,Bitcoin,BTC,10/29/2013 23:59,204.7899932861328,198.5500030517578,198.5500030517578,204.38999938964844,0,2436241934
185,Bitcoin,BTC,10/30/2013 23:59,209.16000366210938,199.97000122070312,204.38999938964844,199.97000122070312,0,2384492273
186,Bitcoin,BTC,10/31/2013 23:59,205.17999267578125,198.85000610351562,199.8300018310547,204,0,2433658800
187,Bitcoin,BTC,11/1/2013 23:59,206.64999389648438,202.1300048828125,203.89999389648438,206.17999267578125,0,2460742837
188,Bitcoin,BTC,11/2/2013 23:59,207.75999450683594,201.64999389648438,205.80999755859375,206.22000122070312,0,2462261645
189,Bitcoin,BTC,11/3/2013 23:59,215.0500030517578,203.99000549316406,205.99000549316406,215.0500030517578,0,2568713111
190,Bitcoin,BTC,11/4/2013 23:59,231.00999450683594,213.94000244140625,214.66000366210938,229.10000610351562,0,2737659088
191,Bitcoin,BTC,11/5/2013 23:59,250.66000366210938,226.22000122070312,229.2100067138672,245.24000549316406,0,2931598960
192,Bitcoin,BTC,11/6/2013 23:59,263,244.77999877929688,244.77999877929688,262.5,0,3138994688
193,Bitcoin,BTC,11/7/2013 23:59,304.1700134277344,261.54998779296875,261.67999267578125,296.4100036621094,0,3545560087
194,Bitcoin,BTC,11/8/2013 23:59,338.6600036621094,296.92999267578125,297.8500061035156,338.1099853515625,0,4045494603
195,Bitcoin,BTC,11/9/2013 23:59,370.82000732421875,319.7099914550781,338.5799865722656,339.1099853515625,0,4058705857
196,Bitcoin,BTC,11/10/2013 23:59,350.70001220703125,277.2399902,348.82000732421875,326.6199951171875,0,3910613095
197,Bitcoin,BTC,11/11/2013 23:59,351.2699890136719,311.7799987792969,325.4100036621094,342.44000244140625,0,4101635027
198,Bitcoin,BTC,11/12/2013 23:59,362.80999755859375,342.79998779296875,343.05999755859375,360.3299865722656,0,4317726291
199,Bitcoin,BTC,11/13/2013 23:59,414.04998779296875,359.79998779296875,360.9700012207031,407.3699951171875,0,4883103453
200,Bitcoin,BTC,11/14/2013 23:59,425.8999938964844,395.19000244140625,406.4100036621094,420.20001220703125,0,5038817795
201,Bitcoin,BTC,11/15/2013 23:59,437.8900146484375,396.1099853515625,419.4100036621094,417.95001220703125,0,5013561020
202,Bitcoin,BTC,11/16/2013 23:59,450.2600098,415.57000732421875,417.2799987792969,440.2200012207031,0,5282849105
203,Bitcoin,BTC,11/17/2013 23:59,500.5799865722656,440.2399902,440.9599914550781,492.1099853515625,0,5907842064
204,Bitcoin,BTC,11/18/2013 23:59,703.7800293,494.94000244140625,496.5799865722656,703.5599975585938,0,8449069629
205,Bitcoin,BTC,11/19/2013 23:59,806.1099853515625,456.3900146484375,712.7600098,584.6099853515625,0,7022949161
206,Bitcoin,BTC,11/20/2013 23:59,599.6500244140625,448.45001220703125,577.9799805,590.8300170898438,0,7100077964
207,Bitcoin,BTC,11/21/2013 23:59,733.4000244140625,577.2899780273438,594.3200073242188,722.4299926757812,0,8684240726
208,Bitcoin,BTC,11/22/2013 23:59,780.8499755859375,668.1300048828125,724.0700073242188,771.4400024414062,0,9276681716
209,Bitcoin,BTC,11/23/2013 23:59,844.9699707,771.7000122070312,771.7000122070312,797.8200073242188,0,9597335799
210,Bitcoin,BTC,11/24/2013 23:59,807.3599853515625,722.8699951171875,795.6300048828125,774.25,0,9317034156
211,Bitcoin,BTC,11/25/2013 23:59,810.6799926757812,754.4299926757812,773.0200195,799.1099853515625,0,9619646225
212,Bitcoin,BTC,11/26/2013 23:59,928.5399780273438,800.7999877929688,805.7299805,928.0999755859375,0,11176110593
213,Bitcoin,BTC,11/27/2013 23:59,1001.9600219726562,891.6799926757812,923.8499755859375,1001.9600219726562,0,12069885699
214,Bitcoin,BTC,11/28/2013 23:59,1077.560059,962.1699829101562,1003.3800048828125,1031.949951171875,0,12435823060
215,Bitcoin,BTC,11/29/2013 23:59,1146.969970703125,1000.6400146484375,1042.010009765625,1131.969970703125,0,13646039846
216,Bitcoin,BTC,11/30/2013 23:59,1156.1400146484375,1106.6099853515625,1129.3699951171875,1129.4300537109375,0,13620389321
217,Bitcoin,BTC,12/1/2013 23:59,1133.0799560546875,801.8200073242188,1128.9200439453125,955.8499755859375,0,11531708948
218,Bitcoin,BTC,12/2/2013 23:59,1055.4200439453125,938.4099731445312,951.4199829101562,1043.3299560546875,0,12591271606
219,Bitcoin,BTC,12/3/2013 23:59,1096,1011.2100219726562,1046.4000244140625,1078.280029296875,0,13018451838
220,Bitcoin,BTC,12/4/2013 23:59,1156.1199951171875,1070.1600341796875,1077.5799560546875,1151.1700439453125,0,13903428351
221,Bitcoin,BTC,12/5/2013 23:59,1154.3599853515625,897.1099853515625,1152.72998,1045.1099853515625,0,12626914509
222,Bitcoin,BTC,12/6/2013 23:59,1042.3800048828125,829.4500122070312,1042.3800048828125,829.4500122070312,0,10025645095
223,Bitcoin,BTC,12/7/2013 23:59,854.6400146484375,640.2199707,835.3200073242188,698.2299805,0,8442962249
224,Bitcoin,BTC,12/8/2013 23:59,802.5100098,670.8800048828125,697.3099975585938,795.8699951171875,0,9627500113
225,Bitcoin,BTC,12/9/2013 23:59,921.9299926757812,780.9000244140625,793.7999877929688,893.1900024414062,0,10808715488
226,Bitcoin,BTC,12/10/2013 23:59,997.2299805,892.3200073242188,892.3200073242188,988.5100098,0,11966951486
227,Bitcoin,BTC,12/11/2013 23:59,1001.5800170898438,834.2299805,989.0700073242188,878.4799805,0,10638546534
228,Bitcoin,BTC,12/12/2013 23:59,901.9400024414062,844.9500122070312,882.7800293,873.2600098,0,10578889955
229,Bitcoin,BTC,12/13/2013 23:59,941.7899780273438,860.0499877929688,874.9799805,892.5800170898438,0,10816819988
230,Bitcoin,BTC,12/14/2013 23:59,904.6500244140625,858.3599853515625,899.8499755859375,872.5999755859375,0,10578987915
231,Bitcoin,BTC,12/15/2013 23:59,886.1599731445312,825,875.2899780273438,876.1199951171875,0,10625517651
